ope_id_00100200,school_alabama_agricultural_mechanical_university,state_al,zip_code_357621357,school_type_public,recipients_236,number_of_loans_originated_240,dollar_amount_of_loans_originated_843545,number_of_disbursements_529,dollar_amount_of_disbursements_970795,recipients_283,number_of_loans_originated_306,dollar_amount_of_loans_originated_966467,number_of_disbursements_671,dollar_amount_of_disbursements_1113771,recipients_55,number_of_loans_originated_56,dollar_amount_of_loans_originated_481420,number_of_disbursements_118,dollar_amount_of_disbursements_576247,recipients_172,number_of_loans_originated_178,dollar_amount_of_loans_originated_2122746,number_of_disbursements_375,dollar_amount_of_disbursements_2332380,recipients_42,number_of_loans_originated_43,dollar_amount_of_loans_originated_331579,number_of_disbursements_85,dollar_amount_of_disbursements_333079
669900,UNIVERSITY OF SUSSEX,,BN1   9RH,Foreign-Private,,,,,,,,,,,0,0,0,13,85841,,,,,,0,0,0,9,129746
670000,UNIVERSITY OF YORK,,YO10 5DD,Foreign-Private,2,2,8000,4,8000,1,1,2000,2,2000,1,1,20500,50,344531,0,0,0,1,5000,0,0,0,39,406190
670400,UNIVERSITY COLLEGE CORK,,,Foreign-Private,,,,,,,,,,,,,,,,,,,,,1,1,2775,3,22832
672000,COLLEGE OF ALAMEDA,CA,945012109,Public,4,4,16000,9,18250,6,7,29000,13,27500,,,,,,,,,,,,,,,
672500,UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER,TN,381634900,Public,7,7,29000,50,106791,3,3,8882,42,108740,55,56,864796,170,1594145,0,0,0,2,25990,90,97,666548,157,1331932
673100,CASA LOMA COLLEGE,CA,914036654,Private-Nonprofit,188,191,794208,423,842394,194,198,944088,425,949097,,,,,,13,13,87248,27,80724,,,,,
675000,VALENCIA COLLEGE,FL,328023028,Public,489,490,1436291,1306,2157975,415,416,1637742,1126,2502135,,,,,,7,7,48724,16,68493,,,,,
675300,ILLINOIS CENTRAL COLLEGE,IL,616350001,Public,63,65,148898,137,164519,65,65,210730,130,225904,,,,,,0,0,0,1,5000,,,,,
675600,NORTHSHORE TECHNICAL COMMUNITY COLLEGE,LA,704275866,Public,32,33,102962,40,62355,30,30,79270,37,53626,,,,,,,,,,,,,,,
676000,UNIVERSITY OF MAINE - AUGUSTA,ME,043309410,Public,218,222,362829,419,342097,251,255,609793,475,570798,5,5,86230,5,29863,1,1,1500,1,750,,,,,
676800,MID MICHIGAN COLLEGE,MI,486259447,Public,52,54,123842,117,141583,57,58,149029,124,162791,,,,,,1,1,4500,2,4500,,,,,
677100,COLLEGE FOR CREATIVE STUDIES,MI,482024034,Private-Nonprofit,3,3,8972,3,8972,2,2,13528,2,13528,,,,,,2,2,28847,2,28847,,,,,
677700,FLATHEAD VALLEY COMMUNITY COLLEGE,MT,599012699,Public,11,11,28071,24,45363,13,14,55338,29,82592,,,,,,0,0,0,1,6071,,,,,
678200,GENESEE COMMUNITY COLLEGE,NY,140209704,Public,22,22,54334,50,70303,29,29,85515,60,110353,,,,,,1,2,16843,4,16843,,,,,
678500,SCHENECTADY COUNTY COMMUNITY COLLEGE,NY,123052294,Public,11,11,41600,22,41600,9,9,29659,18,29659,,,,,,,,,,,,,,,
678700,CLINTON COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES,NY,129015690,Public,0,0,0,1,1750,,,,,,,,,,,,,,,,,,,,
678800,TOMPKINS CORTLAND COMMUNITY COLLEGE,NY,130530139,Public,54,55,200050,69,102464,56,57,260146,73,127476,,,,,,6,6,29349,12,29349,,,,,
678900,COLUMBIA - GREENE COMMUNITY COLLEGE - SUNY OFFICE OF CMNTY COLLEGES,NY,125349543,Public,2,2,5750,14,21207,3,3,9177,18,25310,,,,,,,,,,,,,,,
679100,SUNY COLLEGE AT PURCHASE,NY,105771400,Public,18,19,62972,29,65222,41,46,139040,61,140040,1,1,10250,1,10250,4,4,26746,6,26746,2,2,17500,2,17500
680400,LAKELAND COMMUNITY COLLEGE,OH,440945198,Public,151,155,530242,172,205195,156,158,861627,175,320637,,,,,,,,,,,,,,,
680700,COMMUNITY COLLEGE OF BEAVER COUNTY,PA,150612588,Public,5,5,9890,22,32148,10,10,55143,29,72703,,,,,,1,1,38817,1,19409,,,,,
681000,LEHIGH CARBON COMMUNITY COLLEGE,PA,180782598,Public,52,52,119447,118,181808,61,61,173098,124,256295,,,,,,,,,,,,,,,
681100,LUZERNE COUNTY COMMUNITY COLLEGE,PA,186343899,Public,23,23,56449,56,77242,23,25,56343,56,66550,,,,,,2,2,10150,5,11932,,,,,
681500,ORANGEBURG - CALHOUN TECHNICAL COLLEGE,SC,291188299,Public,60,69,134857,153,164305,72,76,164088,166,180790,,,,,,1,1,5000,2,5000,,,,,
681900,BLUE RIDGE COMMUNITY COLLEGE,VA,244860080,Public,6,6,16154,8,10827,14,14,29241,14,14618,,,,,,1,1,9000,2,9000,,,,,
683500,DYERSBURG STATE COMMUNITY COLLEGE,TN,380252450,Public,16,16,28200,16,14100,16,16,43200,16,21600,,,,,,0,0,0,1,1100,,,,,
683800,DALHOUSIE UNIVERSITY,,B3H   4R2,Foreign-Private,,,,,,,,,,,1,1,20500,4,34787,,,,,,1,1,88169,2,99546
683900,UNIVERSITY OF EDINBURGH,,EH8 9YL,Foreign-Private,2,2,9000,3,11750,1,1,2000,3,6750,0,0,0,178,1222105,0,0,0,3,48475,0,0,0,150,2060067
684200,UNIVERSITY OF DUBLIN TRINITY COLLEGE,,,Foreign-Private,,,,,,1,1,6500,3,10500,0,0,0,1,6000,1,1,16700,3,24700,4,4,71500,8,94245
685300,MCMASTER UNIVERSITY,,L8S   4L8,Foreign-Private,,,,,,,,,,,0,0,0,4,23894,,,,,,0,0,0,1,4961
685800,UNITY ENVIRONMENTAL UNIVERSITY,ME,049600000,Private-Nonprofit,719,719,467048,6647,3220054,732,732,724889,7049,4898511,58,58,300151,356,1444545,6,6,10383,52,78259,4,5,7888,22,40540
686500,CAMDEN COUNTY COLLEGE,NJ,080123240,Public,52,55,111748,199,198043,62,62,163900,272,360507,,,,,,4,4,14550,13,29686,,,,,
686700,COLUMBUS STATE COMMUNITY COLLEGE,OH,432151786,Public,240,240,299771,285,321558,262,262,406097,290,401558,,,,,,2,2,4735,2,4735,,,,,
687100,VIRGINIA PENINSULA COMMUNITY COLLEGE,VA,236661433,Public,31,31,87486,45,62517,37,37,107122,49,67122,,,,,,1,1,1650,1,825,,,,,
689500,UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,681984265,Public,13,13,44570,58,115696,12,12,52074,55,128272,109,114,2851655,519,3823866,4,4,56206,25,194704,106,115,1605829,450,3444553
690100,ROWAN COLLEGE OF SOUTH JERSEY,NJ,080800000,Public,50,51,99827,148,162973,55,56,157003,153,237060,,,,,,4,4,20510,8,20510,,,,,
691100,MONTGOMERY  COLLEGE,MD,208501195,Public,58,58,195039,87,202476,61,61,272946,91,285258,,,,,,,,,,,,,,,
693100,WAUBONSEE COMMUNITY COLLEGE,IL,605540000,Public,30,30,62300,42,74793,35,39,84609,50,91616,,,,,,,,,,,,,,,
693800,LINN-BENTON COMMUNITY COLLEGE,OR,973213774,Public,100,100,316935,609,836518,87,87,285092,555,952493,,,,,,2,2,18601,20,77192,,,,,
694100,DALLAS CHRISTIAN COLLEGE,TX,752347229,Private-Nonprofit,8,8,30900,20,35900,10,11,28100,19,29100,0,0,0,2,13667,1,1,16000,2,16000,,,,,
694200,MID-AMERICA CHRISTIAN UNIVERSITY,OK,731704504,Private-Nonprofit,324,325,1375458,1215,1351185,366,366,2199959,1285,2060021,32,32,407275,420,2056021,2,2,23899,5,52329,3,3,34484,16,44742
694900,KALAMAZOO VALLEY COMMUNITY COLLEGE,MI,490099606,Public,82,83,213761,92,123639,91,94,282818,104,160789,,,,,,2,2,12646,2,6324,,,,,
695100,UNIVERSITY OF SOUTH CAROLINA UPSTATE,SC,293039972,Public,118,119,265240,122,267990,107,108,358656,110,358656,8,8,54383,8,54383,18,18,120285,18,120285,,,,,
696000,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE,KY,410568910,Public,39,40,108170,84,118763,110,126,229330,180,168584,,,,,,,,,,,,,,,
696100,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE,KY,402022005,Public,109,111,285076,136,171684,88,92,198794,114,142792,,,,,,,,,,,,,,,
696200,HAZARD COMMUNITY AND TECHNICAL COLLEGE,KY,417012402,Public,24,25,40326,40,37264,42,42,73036,61,55725,,,,,,,,,,,,,,,
697300,CANADA COLLEGE,CA,940611099,Public,1,1,4500,2,4500,1,1,3500,2,3500,,,,,,,,,,,,,,,
697700,GREAT BASIN COLLEGE,NV,898013348,Public,3,3,6822,10,10822,4,4,12086,10,15336,,,,,,,,,,,,,,,
701200,SAMUEL MERRITT UNIVERSITY,CA,946093108,Private-Nonprofit,152,152,706081,215,871192,162,166,980168,226,1163449,366,369,4243473,693,7682416,12,12,440449,18,614199,139,156,1865682,734,12238273
702200,CUNY LEHMAN COLLEGE,NY,104681589,Public,80,82,210307,167,211812,56,60,160437,124,165804,20,20,163289,40,163289,1,1,3339,3,4336,3,3,20523,6,20523
702600,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,100296500,Private-Nonprofit,,,,,,,,,,,7,7,81433,13,115320,,,,,,6,7,74388,10,74388
703200,MIDAMERICA NAZARENE UNIVERSITY,KS,660621899,Private-Nonprofit,39,39,126580,65,185244,38,39,182682,66,265838,16,16,104125,114,632301,3,3,19954,6,68918,1,1,5658,5,47817
703500,KETTERING COLLEGE,OH,454291299,Private-Nonprofit,55,55,244257,97,221658,62,62,313891,110,280149,93,93,1393606,147,1463614,3,3,54769,9,80331,59,61,1125985,105,1086242
704700,LOS ANGELES SOUTHWEST COLLEGE,CA,900474810,Public,25,25,84500,76,133750,27,27,151500,77,203975,,,,,,,,,,,,,,,
705000,BELLUS ACADEMY,CA,919110000,Proprietary,56,56,127199,144,179809,59,59,176237,153,251381,,,,,,7,7,48648,25,57811,,,,,
708500,MOUNT VERNON NAZARENE UNIVERSITY,OH,430509500,Private-Nonprofit,34,35,84875,57,129128,34,35,104639,59,175973,17,17,159780,24,209950,3,3,15463,5,18235,,,,,
709600,COLLEGE OF THE MAINLAND,TX,775730000,Public,16,19,28272,25,28272,16,17,41908,21,41908,,,,,,,,,,,,,,,
710800,UNIVERSITY OF PUERTO RICO - RIO PIEDRAS CAMPUS,PR,009313300,Public,30,30,133789,35,141289,9,9,18900,9,18900,24,24,249976,82,498165,1,1,6500,1,6500,5,5,71959,6,71959
710900,SUNY OLD WESTBURY,NY,115680210,Public,14,14,32249,18,38847,14,14,30763,17,34636,2,2,16250,3,20750,3,3,16100,4,26100,,,,,
711000,DELAWARE COUNTY COMMUNITY COLLEGE,PA,190631094,Public,87,89,200908,153,174014,90,93,327983,165,286071,,,,,,1,1,2300,2,2300,,,,,
711100,NORTH COUNTRY COMMUNITY COLLEGE,NY,129832046,Public,1,1,3500,2,3500,6,6,26250,10,28500,,,,,,1,1,5000,1,5000,,,,,
711300,ARIZONA CHRISTIAN UNIVERSITY,AZ,853067097,Private-Nonprofit,22,24,71773,36,59552,17,17,92626,26,75473,6,6,122816,20,152792,4,4,38925,8,38925,,,,,
711500,MOORPARK COLLEGE,CA,930211695,Public,14,15,53067,31,54709,13,15,46500,30,48125,,,,,,,,,,,,,,,
711800,PARKLAND COLLEGE,IL,618211899,Public,62,63,103801,72,60643,37,42,56644,51,36417,,,,,,1,1,6471,2,6471,,,,,
712000,DES MOINES AREA COMMUNITY COLLEGE,IA,500233993,Public,205,209,557441,704,988459,216,221,525822,767,1262265,,,,,,3,3,8256,11,31557,,,,,
712100,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY,IA,500232152,Private-Nonprofit,13,13,39556,29,41816,2,2,9000,4,9000,,,,,,,,,,,,,,,
714200,LYLE'S COLLEGE OF BEAUTY,CA,937103948,Proprietary,17,17,52333,33,47839,18,18,75001,34,59368,,,,,,,,,,,,,,,
716400,BRYAN UNIVERSITY,AZ,852811495,Proprietary,1130,1130,3532865,2005,3083048,1016,1017,4663959,1856,4122888,5,5,95036,8,64318,14,14,68172,27,54525,1,1,20000,1,10000
717000,LINCOLN LAND COMMUNITY COLLEGE,IL,627949256,Public,24,24,70473,56,82654,23,23,66389,57,92771,,,,,,,,,,,,,,,
717100,KIRTLAND COMMUNITY COLLEGE,MI,497389704,Public,25,25,80284,41,66144,19,19,59898,35,75668,,,,,,,,,,,,,,,
717800,WESTERN SEMINARY,OR,972153367,Private-Nonprofit,,,,,,,,,,,55,55,486662,85,399053,,,,,,,,,,
718700,NORTH ADRIAN'S COLLEGE OF BEAUTY,CA,953502381,Proprietary,20,20,58243,54,78866,19,19,50424,44,65969,,,,,,3,3,35700,7,37320,,,,,
719100,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE,PA,180207599,Public,151,160,357803,247,283692,164,174,487404,243,343742,,,,,,2,2,9508,7,26027,,,,,
720300,SALON SUCCESS ACADEMY,CA,917864060,Proprietary,59,60,107310,126,128248,60,61,126557,141,166134,,,,,,4,4,6265,13,18438,,,,,
720400,MODERN BEAUTY ACADEMY,CA,930307016,Proprietary,7,8,11501,17,14625,8,9,16091,18,23600,,,,,,,,,,,,,,,
720600,UNIVERSITY OF PUERTO RICO - CAYEY,PR,007369997,Public,1,1,5000,2,7750,,,,,,,,,,,,,,,,,,,,
720900,REDONDO BEACH BEAUTY COLLEGE,CA,905055909,Proprietary,0,0,0,1,1167,0,0,0,1,667,,,,,,,,,,,,,,,
722800,UNIVERSITY OF PUERTO RICO - ARECIBO,PR,006144010,Public,1,1,5500,27,65000,,,,,,1,1,20500,1,20500,,,,,,,,,,
725300,FEDERICO BEAUTY INSTITUTE,CA,958341905,Proprietary,38,39,92477,98,111578,42,43,138605,104,159613,,,,,,4,4,35114,8,33034,,,,,
726300,HOLY CROSS COLLEGE,IN,465560308,Private-Nonprofit,3,3,10500,7,12250,2,2,4000,5,5000,1,1,8792,1,8792,,,,,,,,,,
726500,CARL SANDBURG COLLEGE,IL,614019576,Public,3,3,3315,3,690,1,1,2000,1,1000,,,,,,,,,,,,,,,
726600,PIMA COUNTY COMMUNITY COLLEGE,AZ,857095000,Public,78,80,146001,1126,1027204,103,111,271102,582,631986,,,,,,1,1,2500,24,71456,,,,,
727300,CUNY BERNARD M. BARUCH COLLEGE,NY,100105518,Public,48,50,151360,97,153610,30,30,97094,60,103844,26,27,195515,54,195515,8,8,92687,16,92687,3,3,31380,6,31380
727900,HAWAII PACIFIC UNIVERSITY,HI,968134920,Private-Nonprofit,21,21,79832,31,85082,20,21,83000,27,83250,66,67,1019053,354,2769661,12,12,230881,20,243332,133,139,3032134,418,8447482
728300,CENTRAL ARIZONA COLLEGE,AZ,851289779,Public,17,17,29444,59,51707,8,8,16518,46,48078,,,,,,1,1,1420,2,1420,,,,,
728700,BRAZOSPORT COLLEGE,TX,775663199,Public,6,6,15500,13,16775,7,7,24774,17,27649,,,,,,,,,,,,,,,
728900,CENTRAL WYOMING COLLEGE,WY,825012215,Public,17,17,45457,23,46686,10,10,34723,22,46884,,,,,,,,,,,,,,,
729100,ST. LUKE'S COLLEGE,IA,511040263,Private-Nonprofit,10,10,37722,18,27670,9,9,39166,22,36333,,,,,,1,1,24000,2,24000,,,,,
729700,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,CO,800209988,Proprietary,73,76,269967,185,329940,77,80,338864,195,428314,,,,,,21,22,323437,38,283994,,,,,
730300,LINCOLN TECHNICAL INSTITUTE,CT,060512904,Proprietary,2439,2496,7323698,4550,7388722,2540,2858,9148779,5157,9178165,,,,,,444,457,3730295,796,3790078,,,,,
730400,CULINARY INSTITUTE OF AMERICA,NY,125381499,Private-Nonprofit,513,514,1214108,785,1798296,563,576,1015113,875,1577725,18,18,179615,18,179615,224,227,3749601,285,4727284,,,,,
730500,PORTER AND CHESTER INSTITUTE OF HAMDEN,CT,065144132,Proprietary,126,128,394791,300,362207,120,121,477597,292,451071,,,,,,16,16,84700,35,75394,,,,,
731600,WESTERN IOWA TECH COMMUNITY COLLEGE,IA,511061997,Public,21,21,48717,46,55591,20,20,58665,45,68387,,,,,,1,1,2000,1,1000,,,,,
735000,ANOKA TECHNICAL COLLEGE,MN,553031590,Public,19,22,37470,22,37470,33,33,74757,35,74757,,,,,,,,,,,,,,,
737500,ISLAND DRAFTING & TECHNICAL INSTITUTE,NY,117012704,Proprietary,1,1,4500,2,4500,,,,,,,,,,,,,,,,,,,,
738700,LONG ISLAND BEAUTY SCHOOL,NY,117884346,Proprietary,8,8,28000,18,28869,10,10,36643,20,33567,,,,,,2,2,19151,3,14711,,,,,
738800,LONG ISLAND BEAUTY SCHOOL,NY,115503704,Proprietary,11,11,35583,28,43051,12,12,50500,29,54814,,,,,,0,0,0,1,3227,,,,,
739400,BERKELEY COLLEGE,NY,100174604,Proprietary,429,438,1502775,836,1463781,485,528,2084243,1014,1939268,37,38,456748,65,380612,2,2,13393,4,14827,,,,,
740100,MANDL SCHOOL,NY,100195516,Proprietary,257,257,917101,462,810781,250,250,1168102,455,1063917,,,,,,11,11,104070,28,129885,,,,,
744700,DEL-MAR-VA BEAUTY ACADEMY,MD,218046952,Proprietary,11,11,37000,20,31797,12,12,42999,20,33988,,,,,,,,,,,,,,,
746500,AMERICAN ACADEMY OF DRAMATIC ARTS,NY,100167089,Private-Nonprofit,0,0,0,2,3500,1,1,6500,4,10500,,,,,,0,0,0,1,23500,,,,,
746600,LIM COLLEGE,NY,100173620,Proprietary,184,184,464854,245,567928,204,204,489833,268,630463,73,73,775402,111,1094766,16,16,165953,28,237969,8,8,42307,20,147580
746800,SCHOOL OF VISUAL ARTS,NY,100103994,Proprietary,0,0,0,5,9750,0,0,0,4,8500,1,1,6834,6,41004,7,7,104774,8,104774,7,7,117530,14,182792
