venue_code,expected_covers,visit_day,visit_hour,booked_on,no_show_flag,source_channel
V0408,4,30-Jul-2018,20,24-Jul-2018 10:00,True,direct
V0427,2,30-Jul-2018,20,27-Jul-2018 23:00,False,direct
V0526,2,30-Jul-2018,20,26-Jul-2018 22:00,False,direct
V0526,2,30-Jul-2018,20,28-Jul-2018 14:00,False,direct
V0526,4,30-Jul-2018,20,23-Jul-2018 10:00,False,direct
V0526,5,30-Jul-2018,20,27-Jul-2018 23:00,True,direct
V0526,2,30-Jul-2018,20,30-Jul-2018 04:00,False,direct
V0526,7,30-Jul-2018,20,30-Jul-2018 02:00,False,direct
V0526,2,30-Jul-2018,20,25-Jul-2018 23:00,False,direct
V0526,2,30-Jul-2018,20,29-Jul-2018 20:00,False,direct
V0653,4,30-Jul-2018,20,28-Jul-2018 15:00,False,direct
V0717,4,30-Jul-2018,20,29-Jul-2018 19:00,False,direct
V0127,8,30-Jul-2018,21,30-Jul-2018 18:00,False,direct
V0427,4,30-Jul-2018,21,30-Jul-2018 21:00,False,direct
V0744,4,30-Jul-2018,21,29-Jul-2018 09:00,False,direct
V0427,2,30-Jul-2018,22,26-Jul-2018 12:00,False,direct
V0713,13,30-Jul-2018,22,30-Jul-2018 11:00,False,direct
V0008,2,30-Jul-2018,23,29-Jul-2018 21:00,False,direct
V0379,2,30-Jul-2018,23,29-Jul-2018 13:00,False,direct
V0712,1,30-Jul-2018,23,30-Jul-2018 23:00,False,direct
V0712,1,31-Jul-2018,0,30-Jul-2018 21:00,False,direct
V0350,2,31-Jul-2018,11,30-Jul-2018 17:00,False,direct
V0337,2,31-Jul-2018,12,26-Jul-2018 20:00,False,direct
V0350,5,31-Jul-2018,12,31-Jul-2018 11:00,False,direct
V0806,13,31-Jul-2018,12,24-Jul-2018 11:00,False,direct
V0806,2,31-Jul-2018,12,30-Jul-2018 10:00,False,direct
V0774,2,31-Jul-2018,13,31-Jul-2018 13:00,False,direct
V0806,2,31-Jul-2018,13,31-Jul-2018 10:00,False,direct
V0134,2,31-Jul-2018,15,30-Jul-2018 17:00,False,direct
V0134,2,31-Jul-2018,15,28-Jul-2018 23:00,True,direct
V0134,2,31-Jul-2018,15,30-Jul-2018 17:00,False,direct
V0381,4,31-Jul-2018,15,29-Jul-2018 17:00,False,direct
V0381,4,31-Jul-2018,15,31-Jul-2018 15:00,False,direct
V0180,2,31-Jul-2018,16,28-Jul-2018 13:00,False,direct
V0180,3,31-Jul-2018,16,30-Jul-2018 23:00,False,direct
V0379,5,31-Jul-2018,16,31-Jul-2018 16:00,False,direct
V0484,2,31-Jul-2018,16,27-Jul-2018 17:00,False,direct
V0484,2,31-Jul-2018,16,31-Jul-2018 16:00,False,direct
V0484,2,31-Jul-2018,16,28-Jul-2018 21:00,False,direct
V0484,2,31-Jul-2018,16,31-Jul-2018 16:00,False,direct
V0008,4,31-Jul-2018,17,27-Jul-2018 15:00,False,direct
V0008,5,31-Jul-2018,17,31-Jul-2018 15:00,True,direct
V0008,4,31-Jul-2018,17,29-Jul-2018 14:00,False,direct
V0008,2,31-Jul-2018,17,30-Jul-2018 22:00,False,direct
V0098,3,31-Jul-2018,17,25-Jul-2018 15:00,False,direct
V0379,2,31-Jul-2018,17,31-Jul-2018 16:00,False,direct
V0402,2,31-Jul-2018,17,30-Jul-2018 14:00,False,direct
V0402,2,31-Jul-2018,17,31-Jul-2018 17:00,True,direct
V0516,2,31-Jul-2018,17,31-Jul-2018 17:00,False,direct
V0717,2,31-Jul-2018,17,31-Jul-2018 15:00,True,direct
V0744,3,31-Jul-2018,17,31-Jul-2018 16:00,False,direct
V0350,2,31-Jul-2018,18,31-Jul-2018 18:00,False,direct
V0379,4,31-Jul-2018,18,30-Jul-2018 20:00,True,direct
V0402,2,31-Jul-2018,18,30-Jul-2018 21:00,False,direct
V0402,2,31-Jul-2018,18,28-Jul-2018 20:00,False,direct
V0402,2,31-Jul-2018,18,31-Jul-2018 16:00,False,direct
V0402,2,31-Jul-2018,18,30-Jul-2018 19:00,False,direct
V0402,2,31-Jul-2018,18,31-Jul-2018 17:00,False,direct
V0712,5,31-Jul-2018,18,31-Jul-2018 17:00,False,direct
V0717,7,31-Jul-2018,18,24-Jul-2018 18:00,False,direct
V0738,6,31-Jul-2018,18,29-Jul-2018 13:00,False,direct
V0744,3,31-Jul-2018,18,31-Jul-2018 13:00,False,direct
V0744,3,31-Jul-2018,18,29-Jul-2018 22:00,False,direct
V0744,2,31-Jul-2018,18,31-Jul-2018 17:00,True,direct
V0744,7,31-Jul-2018,18,31-Jul-2018 13:00,False,direct
V0744,2,31-Jul-2018,18,31-Jul-2018 11:00,False,direct
V0744,2,31-Jul-2018,18,28-Jul-2018 21:00,False,direct
V0134,2,31-Jul-2018,19,30-Jul-2018 17:00,False,direct
V0318,2,31-Jul-2018,19,31-Jul-2018 19:00,False,direct
V0402,2,31-Jul-2018,19,31-Jul-2018 18:00,False,direct
V0402,2,31-Jul-2018,19,31-Jul-2018 16:00,False,direct
V0402,3,31-Jul-2018,19,31-Jul-2018 18:00,False,direct
V0402,3,31-Jul-2018,19,31-Jul-2018 18:00,True,direct
V0526,2,31-Jul-2018,19,28-Jul-2018 18:00,False,direct
V0526,4,31-Jul-2018,19,31-Jul-2018 15:00,False,direct
V0526,3,31-Jul-2018,19,27-Jul-2018 23:00,False,direct
V0526,4,31-Jul-2018,19,31-Jul-2018 14:00,True,direct
V0526,6,31-Jul-2018,19,30-Jul-2018 09:00,False,direct
V0526,2,31-Jul-2018,19,29-Jul-2018 17:00,False,direct
V0526,4,31-Jul-2018,19,28-Jul-2018 21:00,False,direct
V0526,3,31-Jul-2018,19,31-Jul-2018 15:00,False,direct
V0744,2,31-Jul-2018,19,28-Jul-2018 21:00,False,direct
V0744,4,31-Jul-2018,19,31-Jul-2018 16:00,False,direct
V0182,9,31-Jul-2018,20,27-Jul-2018 23:00,False,direct
V0184,2,31-Jul-2018,20,25-Jul-2018 14:00,False,direct
V0298,53,31-Jul-2018,20,31-Jul-2018 00:00,False,direct
V0318,3,31-Jul-2018,20,30-Jul-2018 22:00,False,direct
V0344,3,31-Jul-2018,20,26-Jul-2018 13:00,False,direct
V0379,3,31-Jul-2018,20,31-Jul-2018 14:00,False,direct
V0744,2,31-Jul-2018,20,31-Jul-2018 17:00,True,direct
V0774,3,31-Jul-2018,20,27-Jul-2018 11:00,False,direct
V0806,3,31-Jul-2018,20,31-Jul-2018 11:00,False,direct
V0148,2,31-Jul-2018,22,31-Jul-2018 22:00,False,direct
V0148,2,31-Jul-2018,22,31-Jul-2018 22:00,False,direct
V0148,2,31-Jul-2018,22,29-Jul-2018 22:00,False,direct
V0148,2,31-Jul-2018,22,31-Jul-2018 22:00,False,direct
V0148,2,31-Jul-2018,22,31-Jul-2018 22:00,False,direct
V0148,4,31-Jul-2018,22,29-Jul-2018 11:00,False,direct
V0148,3,31-Jul-2018,22,29-Jul-2018 16:00,False,direct
V0148,2,31-Jul-2018,22,31-Jul-2018 22:00,False,direct
V0294,4,31-Jul-2018,22,30-Jul-2018 19:00,False,direct
V0713,37,31-Jul-2018,22,24-Jul-2018 19:00,False,direct
V0717,3,31-Jul-2018,22,31-Jul-2018 22:00,False,direct
V0717,5,31-Jul-2018,22,31-Jul-2018 16:00,False,direct
V0717,4,31-Jul-2018,22,31-Jul-2018 07:00,False,direct
V0148,2,31-Jul-2018,23,31-Jul-2018 23:00,False,direct
V0350,4,01-Aug-2018,11,29-Jul-2018 17:00,False,direct
V0350,2,01-Aug-2018,11,26-Jul-2018 10:00,False,direct
V0350,5,01-Aug-2018,11,31-Jul-2018 20:00,True,direct
V0350,2,01-Aug-2018,11,27-Jul-2018 21:00,False,direct
V0350,2,01-Aug-2018,11,29-Jul-2018 13:00,False,direct
V0350,3,01-Aug-2018,11,26-Jul-2018 19:00,False,direct
V0774,2,01-Aug-2018,11,24-Jul-2018 13:00,False,direct
V0519,2,01-Aug-2018,12,27-Jul-2018 18:00,False,direct
V0519,1,01-Aug-2018,12,01-Aug-2018 11:00,False,direct
V0519,2,01-Aug-2018,12,27-Jul-2018 18:00,False,direct
V0806,3,01-Aug-2018,13,01-Aug-2018 11:00,False,direct
V0806,7,01-Aug-2018,13,27-Jul-2018 19:00,False,direct
V0379,3,01-Aug-2018,14,29-Jul-2018 15:00,True,direct
V0408,3,01-Aug-2018,15,30-Jul-2018 10:00,False,direct
V0774,2,01-Aug-2018,15,30-Jul-2018 19:00,False,direct
V0180,3,01-Aug-2018,16,01-Aug-2018 13:00,False,direct
V0294,10,01-Aug-2018,16,26-Jul-2018 23:00,False,direct
V0774,2,01-Aug-2018,16,01-Aug-2018 14:00,False,direct
V0008,24,01-Aug-2018,17,27-Jul-2018 15:00,False,direct
V0717,4,01-Aug-2018,17,31-Jul-2018 23:00,False,direct
V0302,2,01-Aug-2018,18,01-Aug-2018 17:00,False,direct
V0337,2,01-Aug-2018,18,29-Jul-2018 10:00,False,direct
V0350,4,01-Aug-2018,18,27-Jul-2018 18:00,False,direct
V0402,2,01-Aug-2018,18,31-Jul-2018 22:00,False,direct
V0402,2,01-Aug-2018,18,01-Aug-2018 18:00,False,direct
V0519,2,01-Aug-2018,18,27-Jul-2018 18:00,False,direct
V0547,4,01-Aug-2018,18,01-Aug-2018 18:00,False,direct
V0713,2,01-Aug-2018,18,01-Aug-2018 14:00,False,direct
V0717,2,01-Aug-2018,18,01-Aug-2018 17:00,False,direct
V0744,6,01-Aug-2018,18,26-Jul-2018 18:00,False,direct
V0744,3,01-Aug-2018,18,28-Jul-2018 18:00,False,direct
V0402,3,01-Aug-2018,19,01-Aug-2018 18:00,False,direct
V0402,2,01-Aug-2018,19,01-Aug-2018 19:00,False,direct
V0646,2,01-Aug-2018,19,26-Jul-2018 20:00,True,direct
V0646,6,01-Aug-2018,19,26-Jul-2018 20:00,False,direct
V0806,3,01-Aug-2018,19,31-Jul-2018 21:00,False,direct
V0180,4,01-Aug-2018,20,30-Jul-2018 09:00,False,direct
V0184,2,01-Aug-2018,20,31-Jul-2018 09:00,False,direct
V0184,2,01-Aug-2018,20,01-Aug-2018 00:00,True,direct
V0429,3,01-Aug-2018,20,01-Aug-2018 18:00,False,direct
V0717,6,01-Aug-2018,20,29-Jul-2018 12:00,False,direct
V0744,2,01-Aug-2018,20,01-Aug-2018 17:00,False,direct
V0744,4,01-Aug-2018,20,31-Jul-2018 22:00,False,direct
V0318,2,01-Aug-2018,21,01-Aug-2018 21:00,False,direct
V0318,2,01-Aug-2018,21,01-Aug-2018 21:00,False,direct
V0055,4,02-Aug-2018,11,30-Jul-2018 13:00,False,direct
V0055,2,02-Aug-2018,11,27-Jul-2018 14:00,False,direct
V0350,2,02-Aug-2018,11,30-Jul-2018 16:00,True,direct
V0350,3,02-Aug-2018,11,29-Jul-2018 16:00,False,direct
V0350,2,02-Aug-2018,12,25-Jul-2018 20:00,False,direct
V0806,3,02-Aug-2018,12,02-Aug-2018 12:00,False,direct
V0806,3,02-Aug-2018,12,31-Jul-2018 10:00,False,direct
V0135,2,02-Aug-2018,13,02-Aug-2018 13:00,False,direct
V0008,6,02-Aug-2018,16,01-Aug-2018 18:00,False,direct
V0008,10,02-Aug-2018,16,02-Aug-2018 12:00,True,direct
V0098,2,02-Aug-2018,17,26-Jul-2018 17:00,False,direct
V0098,3,02-Aug-2018,17,25-Jul-2018 01:00,False,direct
V0180,3,02-Aug-2018,17,28-Jul-2018 23:00,False,direct
V0233,3,02-Aug-2018,17,01-Aug-2018 21:00,False,direct
V0712,9,02-Aug-2018,17,02-Aug-2018 17:00,True,direct
V0744,6,02-Aug-2018,17,26-Jul-2018 17:00,False,direct
V0744,3,02-Aug-2018,17,28-Jul-2018 16:00,False,direct
V0134,2,02-Aug-2018,18,01-Aug-2018 18:00,False,direct
V0135,3,02-Aug-2018,18,02-Aug-2018 17:00,True,direct
V0135,2,02-Aug-2018,18,02-Aug-2018 16:00,False,direct
V0182,10,02-Aug-2018,18,25-Jul-2018 19:00,False,direct
V0182,5,02-Aug-2018,18,29-Jul-2018 18:00,False,direct
V0182,12,02-Aug-2018,18,01-Aug-2018 22:00,False,direct
V0337,2,02-Aug-2018,18,29-Jul-2018 23:00,False,direct
V0337,2,02-Aug-2018,18,30-Jul-2018 17:00,True,direct
V0379,4,02-Aug-2018,18,29-Jul-2018 07:00,True,direct
V0402,2,02-Aug-2018,18,30-Jul-2018 20:00,False,direct
V0402,4,02-Aug-2018,18,02-Aug-2018 17:00,False,direct
V0484,2,02-Aug-2018,18,28-Jul-2018 21:00,False,direct
V0717,4,02-Aug-2018,18,29-Jul-2018 23:00,False,direct
V0744,4,02-Aug-2018,18,02-Aug-2018 14:00,False,direct
V0037,2,02-Aug-2018,19,26-Jul-2018 18:00,False,direct
V0055,2,02-Aug-2018,19,02-Aug-2018 17:00,False,direct
V0135,2,02-Aug-2018,19,02-Aug-2018 19:00,False,direct
V0318,2,02-Aug-2018,19,02-Aug-2018 18:00,False,direct
V0379,2,02-Aug-2018,19,25-Jul-2018 10:00,False,direct
V0402,14,02-Aug-2018,19,28-Jul-2018 12:00,False,direct
V0602,2,02-Aug-2018,19,02-Aug-2018 17:00,False,direct
V0713,3,02-Aug-2018,19,25-Jul-2018 10:00,False,direct
V0744,4,02-Aug-2018,19,26-Jul-2018 23:00,False,direct
V0154,11,02-Aug-2018,20,27-Jul-2018 17:00,False,direct
V0154,3,02-Aug-2018,20,31-Jul-2018 00:00,False,direct
V0318,2,02-Aug-2018,20,29-Jul-2018 21:00,False,direct
V0823,9,02-Aug-2018,20,01-Aug-2018 21:00,False,direct
V0427,2,02-Aug-2018,21,02-Aug-2018 18:00,False,direct
V0427,2,02-Aug-2018,21,02-Aug-2018 18:00,False,direct
V0427,2,02-Aug-2018,21,26-Jul-2018 16:00,False,direct
V0653,4,02-Aug-2018,21,01-Aug-2018 16:00,False,direct
V0712,1,02-Aug-2018,21,02-Aug-2018 21:00,True,direct
V0526,2,02-Aug-2018,22,02-Aug-2018 15:00,False,direct
V0717,3,02-Aug-2018,23,02-Aug-2018 23:00,False,direct
V0055,2,03-Aug-2018,11,30-Jul-2018 15:00,False,direct
V0122,1,03-Aug-2018,11,02-Aug-2018 12:00,False,direct
V0350,4,03-Aug-2018,11,01-Aug-2018 18:00,False,direct
V0350,2,03-Aug-2018,11,03-Aug-2018 11:00,False,direct
V0350,2,03-Aug-2018,11,27-Jul-2018 17:00,False,direct
V0350,4,03-Aug-2018,11,01-Aug-2018 20:00,False,direct
V0350,2,03-Aug-2018,11,03-Aug-2018 11:00,False,direct
V0350,3,03-Aug-2018,11,29-Jul-2018 11:00,False,direct
V0135,4,03-Aug-2018,12,03-Aug-2018 12:00,False,direct
V0806,2,03-Aug-2018,12,03-Aug-2018 11:00,False,direct
V0055,3,03-Aug-2018,13,29-Jul-2018 14:00,False,direct
V0180,5,03-Aug-2018,16,02-Aug-2018 22:00,False,direct
V0180,17,03-Aug-2018,16,27-Jul-2018 17:00,False,direct
V0180,4,03-Aug-2018,16,25-Jul-2018 17:00,False,direct
V0180,12,03-Aug-2018,16,26-Jul-2018 21:00,False,direct
V0098,2,03-Aug-2018,17,02-Aug-2018 19:00,False,direct
V0098,2,03-Aug-2018,17,27-Jul-2018 19:00,False,direct
V0098,5,03-Aug-2018,17,29-Jul-2018 21:00,False,direct
V0098,4,03-Aug-2018,17,02-Aug-2018 19:00,True,direct
V0098,2,03-Aug-2018,17,30-Jul-2018 14:00,False,direct
V0118,3,03-Aug-2018,17,03-Aug-2018 17:00,False,direct
V0118,8,03-Aug-2018,17,03-Aug-2018 17:00,False,direct
V0379,2,03-Aug-2018,17,02-Aug-2018 18:00,False,direct
V0484,6,03-Aug-2018,17,26-Jul-2018 18:00,False,direct
V0484,4,03-Aug-2018,17,03-Aug-2018 17:00,False,direct
V0484,2,03-Aug-2018,17,02-Aug-2018 18:00,False,direct
V0484,2,03-Aug-2018,17,03-Aug-2018 17:00,False,direct
V0602,13,03-Aug-2018,17,28-Jul-2018 15:00,False,direct
V0118,1,03-Aug-2018,18,03-Aug-2018 18:00,False,direct
V0135,4,03-Aug-2018,18,02-Aug-2018 13:00,False,direct
V0135,2,03-Aug-2018,18,02-Aug-2018 13:00,False,direct
V0135,4,03-Aug-2018,18,29-Jul-2018 16:00,False,direct
V0254,8,03-Aug-2018,18,25-Jul-2018 20:00,False,direct
V0318,9,03-Aug-2018,18,03-Aug-2018 14:00,False,direct
V0331,3,03-Aug-2018,18,03-Aug-2018 14:00,False,direct
V0331,9,03-Aug-2018,18,03-Aug-2018 14:00,False,direct
V0337,2,03-Aug-2018,18,27-Jul-2018 14:00,False,direct
V0379,4,03-Aug-2018,18,02-Aug-2018 16:00,False,direct
V0381,7,03-Aug-2018,18,03-Aug-2018 18:00,False,direct
V0381,14,03-Aug-2018,18,03-Aug-2018 18:00,False,direct
V0402,8,03-Aug-2018,18,02-Aug-2018 21:00,False,direct
V0402,7,03-Aug-2018,18,26-Jul-2018 15:00,False,direct
V0516,2,03-Aug-2018,18,01-Aug-2018 17:00,False,direct
V0717,2,03-Aug-2018,18,03-Aug-2018 13:00,False,direct
V0717,5,03-Aug-2018,18,03-Aug-2018 16:00,False,direct
V0717,3,03-Aug-2018,18,02-Aug-2018 17:00,False,direct
V0823,4,03-Aug-2018,18,01-Aug-2018 18:00,False,direct
V0037,4,03-Aug-2018,19,25-Jul-2018 23:00,False,direct
V0061,39,03-Aug-2018,19,03-Aug-2018 18:00,False,direct
V0135,2,03-Aug-2018,19,29-Jul-2018 16:00,False,direct
V0254,8,03-Aug-2018,19,28-Jul-2018 17:00,False,direct
V0379,3,03-Aug-2018,19,03-Aug-2018 16:00,False,direct
V0602,4,03-Aug-2018,19,02-Aug-2018 16:00,False,direct
V0653,1,03-Aug-2018,19,28-Jul-2018 20:00,False,direct
V0653,2,03-Aug-2018,19,02-Aug-2018 16:00,False,direct
V0653,3,03-Aug-2018,19,27-Jul-2018 19:00,False,direct
V0717,2,03-Aug-2018,19,03-Aug-2018 18:00,False,direct
V0717,3,03-Aug-2018,19,01-Aug-2018 21:00,False,direct
V0008,4,03-Aug-2018,20,02-Aug-2018 17:00,False,direct
V0008,2,03-Aug-2018,20,03-Aug-2018 11:00,False,direct
V0146,6,03-Aug-2018,20,27-Jul-2018 22:00,False,direct
V0146,4,03-Aug-2018,20,03-Aug-2018 20:00,False,direct
V0146,7,03-Aug-2018,20,01-Aug-2018 17:00,False,direct
V0148,3,03-Aug-2018,20,23-Jul-2018 15:00,False,direct
V0233,8,03-Aug-2018,20,03-Aug-2018 15:00,False,direct
V0254,2,03-Aug-2018,20,26-Jul-2018 18:00,False,direct
V0350,2,03-Aug-2018,20,03-Aug-2018 18:00,False,direct
V0402,2,03-Aug-2018,20,03-Aug-2018 17:00,False,direct
V0402,3,03-Aug-2018,20,03-Aug-2018 19:00,False,direct
V0402,2,03-Aug-2018,20,03-Aug-2018 18:00,False,direct
V0127,10,03-Aug-2018,21,03-Aug-2018 14:00,False,direct
V0254,3,03-Aug-2018,21,03-Aug-2018 14:00,True,direct
V0342,2,03-Aug-2018,21,03-Aug-2018 21:00,False,direct
V0402,4,03-Aug-2018,21,29-Jul-2018 19:00,False,direct
V0427,2,03-Aug-2018,21,26-Jul-2018 19:00,False,direct
V0427,2,03-Aug-2018,21,03-Aug-2018 21:00,False,direct
V0427,2,03-Aug-2018,21,26-Jul-2018 12:00,False,direct
V0427,2,03-Aug-2018,21,02-Aug-2018 18:00,False,direct
V0180,5,03-Aug-2018,22,02-Aug-2018 18:00,True,direct
V0180,10,03-Aug-2018,22,01-Aug-2018 23:00,False,direct
V0526,5,03-Aug-2018,22,03-Aug-2018 18:00,False,direct
V0526,5,03-Aug-2018,22,03-Aug-2018 15:00,False,direct
V0148,24,04-Aug-2018,11,04-Aug-2018 11:00,False,direct
V0135,7,04-Aug-2018,13,03-Aug-2018 13:00,False,direct
V0135,3,04-Aug-2018,14,04-Aug-2018 14:00,False,direct
V0008,17,04-Aug-2018,17,27-Jul-2018 15:00,False,direct
V0098,3,04-Aug-2018,17,31-Jul-2018 14:00,False,direct
V0180,5,04-Aug-2018,17,03-Aug-2018 19:00,False,direct
V0180,4,04-Aug-2018,17,03-Aug-2018 17:00,False,direct
V0180,3,04-Aug-2018,17,03-Aug-2018 22:00,True,direct
V0180,3,04-Aug-2018,17,03-Aug-2018 12:00,False,direct
V0180,10,04-Aug-2018,17,02-Aug-2018 17:00,False,direct
V0180,2,04-Aug-2018,17,28-Jul-2018 17:00,False,direct
V0180,11,04-Aug-2018,17,02-Aug-2018 19:00,False,direct
V0182,2,04-Aug-2018,17,01-Aug-2018 22:00,False,direct
V0182,5,04-Aug-2018,17,30-Jul-2018 16:00,False,direct
V0182,2,04-Aug-2018,17,02-Aug-2018 20:00,False,direct
V0182,3,04-Aug-2018,17,03-Aug-2018 18:00,False,direct
V0182,3,04-Aug-2018,17,03-Aug-2018 11:00,False,direct
V0318,3,04-Aug-2018,17,03-Aug-2018 16:00,False,direct
V0484,3,04-Aug-2018,17,03-Aug-2018 22:00,False,direct
V0484,3,04-Aug-2018,17,04-Aug-2018 11:00,True,direct
V0484,4,04-Aug-2018,17,03-Aug-2018 22:00,False,direct
V0484,3,04-Aug-2018,17,03-Aug-2018 22:00,False,direct
V0744,2,04-Aug-2018,17,04-Aug-2018 15:00,False,direct
V0799,4,04-Aug-2018,17,04-Aug-2018 17:00,False,direct
V0061,6,04-Aug-2018,18,04-Aug-2018 18:00,False,direct
V0061,6,04-Aug-2018,18,04-Aug-2018 18:00,False,direct
V0125,2,04-Aug-2018,18,04-Aug-2018 15:00,False,direct
V0135,3,04-Aug-2018,18,04-Aug-2018 18:00,False,direct
V0254,5,04-Aug-2018,18,25-Jul-2018 14:00,False,direct
V0318,3,04-Aug-2018,18,02-Aug-2018 18:00,True,direct
V0402,3,04-Aug-2018,18,31-Jul-2018 20:00,False,direct
V0402,5,04-Aug-2018,18,02-Aug-2018 21:00,False,direct
V0402,3,04-Aug-2018,18,04-Aug-2018 17:00,False,direct
V0653,3,04-Aug-2018,18,27-Jul-2018 18:00,False,direct
V0744,2,04-Aug-2018,18,04-Aug-2018 14:00,False,direct
V0744,2,04-Aug-2018,18,01-Aug-2018 02:00,False,direct
V0744,2,04-Aug-2018,18,03-Aug-2018 10:00,False,direct
V0744,6,04-Aug-2018,18,28-Jul-2018 19:00,False,direct
V0037,3,04-Aug-2018,19,02-Aug-2018 23:00,False,direct
V0061,2,04-Aug-2018,19,04-Aug-2018 18:00,False,direct
V0118,3,04-Aug-2018,19,04-Aug-2018 19:00,False,direct
V0118,3,04-Aug-2018,19,04-Aug-2018 19:00,True,direct
V0135,2,04-Aug-2018,19,04-Aug-2018 18:00,False,direct
V0379,8,04-Aug-2018,19,28-Jul-2018 20:00,False,direct
V0379,12,04-Aug-2018,19,28-Jul-2018 20:00,False,direct
V0402,2,04-Aug-2018,19,04-Aug-2018 16:00,False,direct
V0402,9,04-Aug-2018,19,02-Aug-2018 14:00,False,direct
V0712,2,04-Aug-2018,19,04-Aug-2018 17:00,False,direct
V0806,4,04-Aug-2018,19,04-Aug-2018 15:00,False,direct
V0135,2,04-Aug-2018,20,04-Aug-2018 18:00,False,direct
V0402,5,04-Aug-2018,20,27-Jul-2018 18:00,False,direct
V0744,2,04-Aug-2018,20,04-Aug-2018 17:00,False,direct
V0799,4,04-Aug-2018,20,04-Aug-2018 17:00,False,direct
V0806,3,04-Aug-2018,20,04-Aug-2018 10:00,False,direct
V0148,4,04-Aug-2018,21,02-Aug-2018 21:00,False,direct
V0184,4,04-Aug-2018,21,04-Aug-2018 11:00,False,direct
V0294,6,04-Aug-2018,21,26-Jul-2018 20:00,False,direct
V0302,2,04-Aug-2018,21,04-Aug-2018 17:00,False,direct
V0427,2,04-Aug-2018,21,04-Aug-2018 21:00,False,direct
V0427,4,04-Aug-2018,21,02-Aug-2018 12:00,False,direct
V0427,2,04-Aug-2018,21,02-Aug-2018 12:00,False,direct
V0713,3,04-Aug-2018,21,02-Aug-2018 19:00,False,direct
V0342,3,04-Aug-2018,22,04-Aug-2018 22:00,False,direct
V0342,2,04-Aug-2018,23,04-Aug-2018 23:00,False,direct
V0055,2,05-Aug-2018,11,05-Aug-2018 11:00,False,direct
V0350,3,05-Aug-2018,11,05-Aug-2018 10:00,False,direct
V0337,2,05-Aug-2018,12,27-Jul-2018 20:00,False,direct
V0344,3,05-Aug-2018,12,26-Jul-2018 16:00,False,direct
V0135,9,05-Aug-2018,13,04-Aug-2018 17:00,False,direct
V0008,2,05-Aug-2018,17,03-Aug-2018 12:00,False,direct
V0008,11,05-Aug-2018,17,27-Jul-2018 15:00,True,direct
V0008,4,05-Aug-2018,17,30-Jul-2018 21:00,False,direct
V0008,13,05-Aug-2018,17,27-Jul-2018 19:00,False,direct
V0008,6,05-Aug-2018,17,27-Jul-2018 14:00,False,direct
V0008,4,05-Aug-2018,17,04-Aug-2018 16:00,False,direct
V0008,12,05-Aug-2018,17,30-Jul-2018 21:00,False,direct
V0008,3,05-Aug-2018,17,04-Aug-2018 19:00,False,direct
V0098,8,05-Aug-2018,17,03-Aug-2018 23:00,False,direct
V0098,2,05-Aug-2018,17,04-Aug-2018 13:00,False,direct
V0098,3,05-Aug-2018,17,29-Jul-2018 18:00,False,direct
V0098,2,05-Aug-2018,17,02-Aug-2018 12:00,False,direct
V0180,4,05-Aug-2018,17,02-Aug-2018 20:00,False,direct
V0180,4,05-Aug-2018,17,02-Aug-2018 17:00,False,direct
V0402,2,05-Aug-2018,17,05-Aug-2018 16:00,False,direct
V0484,4,05-Aug-2018,17,26-Jul-2018 19:00,False,direct
V0484,2,05-Aug-2018,17,04-Aug-2018 21:00,False,direct
V0484,2,05-Aug-2018,17,05-Aug-2018 17:00,False,direct
V0653,3,05-Aug-2018,17,02-Aug-2018 16:00,False,direct
V0008,2,05-Aug-2018,18,05-Aug-2018 12:00,False,direct
V0008,4,05-Aug-2018,18,02-Aug-2018 21:00,False,direct
V0008,3,05-Aug-2018,18,05-Aug-2018 12:00,False,direct
V0118,4,05-Aug-2018,18,05-Aug-2018 16:00,False,direct
V0118,3,05-Aug-2018,18,05-Aug-2018 16:00,True,direct
V0118,2,05-Aug-2018,18,05-Aug-2018 16:00,False,direct
V0118,4,05-Aug-2018,18,05-Aug-2018 16:00,False,direct
V0134,3,05-Aug-2018,18,01-Aug-2018 19:00,False,direct
V0134,2,05-Aug-2018,18,30-Jul-2018 18:00,False,direct
V0134,2,05-Aug-2018,18,30-Jul-2018 17:00,False,direct
V0135,5,05-Aug-2018,18,02-Aug-2018 19:00,False,direct
V0135,4,05-Aug-2018,18,04-Aug-2018 17:00,False,direct
V0135,4,05-Aug-2018,18,02-Aug-2018 19:00,False,direct
V0182,7,05-Aug-2018,18,26-Jul-2018 17:00,False,direct
V0182,7,05-Aug-2018,18,03-Aug-2018 20:00,False,direct
V0182,4,05-Aug-2018,18,04-Aug-2018 21:00,False,direct
V0182,10,05-Aug-2018,18,28-Jul-2018 17:00,False,direct
V0182,7,05-Aug-2018,18,27-Jul-2018 13:00,False,direct
V0182,5,05-Aug-2018,18,03-Aug-2018 21:00,False,direct
V0234,7,05-Aug-2018,18,31-Jul-2018 19:00,False,direct
V0318,2,05-Aug-2018,18,05-Aug-2018 17:00,False,direct
V0318,5,05-Aug-2018,18,05-Aug-2018 17:00,False,direct
V0379,9,05-Aug-2018,18,02-Aug-2018 19:00,False,direct
V0379,3,05-Aug-2018,18,04-Aug-2018 22:00,False,direct
V0402,2,05-Aug-2018,18,05-Aug-2018 14:00,False,direct
V0402,3,05-Aug-2018,18,03-Aug-2018 17:00,False,direct
